%1:ts,UTC time (converted),2:lat,3:lon,4:sog,5:rot,6:cog,7:yaw,8:pitch,9:roll,10:rpm_stb,11:rpm_port,12:temp_stb,13:temp_port,14:thr_stb,15:thr_port,16:cog_d,17:sog_d,18:rot_d,19:power_stb,20:power_port,21:power_payload,22:power_other
1557989087,5/16/2019 6:44:47:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,1,0.9,8.4,9.4
1557989088,5/16/2019 6:44:47:67,1.10723435,0.18148935,0.08,-0.010105,0,0.94389,0.006921,0.002833,0,0,0,0,0,0,nan,nan,nan,1,0.9,8.4,9.7
1557989088,5/16/2019 6:44:47:87,1.10723435,0.18148936,0.07,-0.02996,0,0.94139,0.003794,0.002522,0,0,0,0,0,0,nan,nan,nan,1,0.9,8.4,9.7
1557989088,5/16/2019 6:44:48:07,1.10723436,0.18148936,0.07,-0.021968,0,0.938874,0.003033,0.004179,0,0,0,0,0,0,nan,nan,nan,1,0.9,8.4,9.7
1557989088,5/16/2019 6:44:48:27,1.10723436,0.18148936,0.07,-0.008014,0,0.937747,0.003351,0.007339,0,0,0,0,0,0,nan,nan,nan,1,0.9,8.4,9.7
1557989088,5/16/2019 6:44:48:47,1.10723436,0.18148937,0.07,0.000458,0,0.936883,0.003299,0.006291,0,0,0,0,0,0,nan,nan,nan,1,0.9,8.4,9.7
1557989089,5/16/2019 6:44:48:67,1.10723436,0.18148937,0.06,0.002722,0,0.936098,0.006171,-0.00056,0,0,0,0,0,0,nan,nan,nan,1,0.9,8.4,9.7
1557989089,5/16/2019 6:44:48:87,1.10723436,0.18148937,0.05,-0.004273,0,0.934425,0.010607,-0.002923,0,0,0,0,0,0,nan,nan,nan,1,0.9,8.4,9.7
1557989089,5/16/2019 6:44:49:07,1.10723437,0.18148937,0.06,-0.007932,0,0.934043,0.011702,0.003641,0,0,0,0,0,0,nan,nan,nan,1,0.9,8.5,9.9
1557989089,5/16/2019 6:44:49:27,1.10723437,0.18148938,0.06,-0.00945,0,0.933216,0.00955,0.010648,0,0,0,0,0,0,nan,nan,nan,1,0.9,8.5,9.9
1557989089,5/16/2019 6:44:49:47,1.10723437,0.18148938,0.05,-0.006455,0,0.932364,0.007788,0.009591,0,0,0,0,0,0,nan,nan,nan,1,0.9,8.5,9.9
1557989090,5/16/2019 6:44:49:67,1.10723437,0.18148938,0.04,-0.009862,0,0.931351,0.007062,0.003059,0,0,0,0,0,0,nan,nan,nan,1,0.9,8.5,9.9
1557989090,5/16/2019 6:44:49:87,1.10723438,0.18148938,0.05,-0.004166,0,0.932038,0.006473,-0.003116,0,0,0,0,0,0,nan,nan,nan,1,0.9,8.5,9.9
1557989090,5/16/2019 6:44:50:07,1.10723438,0.18148939,0.04,-0.010003,0,0.931592,0.005503,-0.003519,0,0,0,0,0,0,nan,nan,nan,1,0.9,8.4,10.2
1557989090,5/16/2019 6:44:50:27,1.10723438,0.18148939,0.05,-0.002473,0,0.931805,0.006008,-0.000258,0,0,0,0,0,0,nan,nan,nan,1,0.9,8.4,10.2
1557989090,5/16/2019 6:44:50:47,1.10723438,0.18148939,0.04,-0.004134,0,0.932032,0.009399,0.01138,0,0,0,0,0,0,nan,nan,nan,1,0.9,8.4,10.2
1557989091,5/16/2019 6:44:50:67,1.10723438,0.18148939,0.04,-0.007416,0,0.9316,0.010249,0.010676,0,0,0,0,0,0,nan,nan,nan,1,0.9,8.4,10.2
1557989091,5/16/2019 6:44:50:87,1.10723439,0.18148939,0.04,-0.003847,0,0.931024,0.008057,0.000063,0,0,0,0,0,0,nan,nan,nan,1,0.9,8.4,10.2
1557989091,5/16/2019 6:44:51:07,1.10723439,0.18148939,0.04,0.001054,0,0.931383,0.006207,-0.005183,0,0,0,0,0,0,nan,nan,nan,1,0.9,8.4,10
1557989091,5/16/2019 6:44:51:27,1.10723439,0.18148939,0.04,-0.0095,0,0.931241,0.007966,-0.002765,0,0,0,0,0,0,nan,nan,nan,1,0.9,8.4,10
1557989091,5/16/2019 6:44:51:47,1.1072344,0.1814894,0.04,-0.010481,0,0.93049,0.011981,0.007329,0,0,0,0,0,0,nan,nan,nan,1,0.9,8.4,10
1557989092,5/16/2019 6:44:51:67,1.1072344,0.1814894,0.04,-0.001742,0,0.930775,0.011462,0.011779,0,0,0,0,0,0,nan,nan,nan,1,0.9,8.4,10
1557989092,5/16/2019 6:44:51:87,1.1072344,0.1814894,0.04,-0.004788,0,0.930519,0.008901,0.008311,0,0,0,0,0,0,nan,nan,nan,1,0.9,8.4,10
1557989092,5/16/2019 6:44:52:07,1.1072344,0.1814894,0.03,0.003338,0,0.930301,0.007899,-0.000553,0,0,0,0,0,0,nan,nan,nan,1,0.9,8.4,9.4
1557989092,5/16/2019 6:44:52:27,1.10723441,0.18148941,0.03,0.002066,0,0.930981,0.008671,-0.008357,0,0,0,0,0,0,nan,nan,nan,1,0.9,8.4,9.4
1557989092,5/16/2019 6:44:52:47,1.10723441,0.18148941,0.03,0.006794,0,0.932163,0.006893,-0.003066,0,0,0,0,0,0,nan,nan,nan,1,0.9,8.4,9.4
1557989093,5/16/2019 6:44:52:67,1.10723441,0.18148941,0.05,-0.006364,0,0.933091,0.006467,0.006806,0,0,0,0,0,0,nan,nan,nan,1,0.9,8.4,9.4
1557989093,5/16/2019 6:44:52:87,1.10723441,0.18148942,0.03,-0.004799,0,0.932986,0.011476,0.014468,0,0,0,0,0,0,nan,nan,nan,1,0.9,8.4,9.4
1557989093,5/16/2019 6:44:53:07,1.10723441,0.18148942,0.02,0.007108,0,0.932982,0.016431,0.013393,0,0,0,0,0,0,nan,nan,nan,0.5,0.7,8.5,9.6
1557989093,5/16/2019 6:44:53:27,1.10723441,0.18148943,0.03,-0.003701,0,0.933357,0.016782,0.006406,0,0,0,0,0,0,nan,nan,nan,0.5,0.7,8.5,9.6
1557989093,5/16/2019 6:44:53:47,1.10723442,0.18148943,0.02,-0.000168,0,0.934022,0.007775,-0.004538,0,0,0,0,0,0,nan,nan,nan,0.5,0.7,8.5,9.6
1557989094,5/16/2019 6:44:53:67,1.10723442,0.18148943,0.03,-0.002452,0,0.935055,0.001893,-0.006459,0,0,0,0,0,0,nan,nan,nan,0.5,0.7,8.5,9.6
1557989094,5/16/2019 6:44:53:87,1.10723442,0.18148944,0.03,0.009299,0,0.936544,0.004483,0.000386,0,0,0,0,0,0,nan,nan,nan,0.5,0.7,8.5,9.6
1557989094,5/16/2019 6:44:54:07,1.10723442,0.18148944,0.02,-0.005236,0,0.938184,0.011701,0.008082,0,0,0,0,0,0,nan,nan,nan,-0.1,-0.1,8.4,9.6
1557989094,5/16/2019 6:44:54:27,1.10723442,0.18148944,0.02,0.005373,0,0.938978,0.015008,0.009777,0,0,0,0,0,0,nan,nan,nan,-0.1,-0.1,8.4,9.6
1557989094,5/16/2019 6:44:54:47,1.10723442,0.18148944,0.03,-0.001443,0,0.939526,0.012985,0.006804,0,0,0,0,0,0,nan,nan,nan,-0.1,-0.1,8.4,9.6
1557989095,5/16/2019 6:44:54:67,1.10723443,0.18148945,0.03,0.013532,0,0.942098,0.005165,-0.001377,0,0,0,0,0,0,nan,nan,nan,-0.1,-0.1,8.4,9.6
1557989095,5/16/2019 6:44:54:87,1.10723443,0.18148945,0.02,0.007516,0,0.944453,0.003108,-0.005803,0,0,0,0,0,0,nan,nan,nan,-0.1,-0.1,8.4,9.6
1557989095,5/16/2019 6:44:55:07,1.10723443,0.18148945,0.02,0.00422,0,0.946812,0.007982,-0.001247,0,0,0,0,0,0,nan,nan,nan,0,-0.1,8.4,9.6
1557989095,5/16/2019 6:44:55:27,1.10723443,0.18148945,0.03,-0.001183,0,0.948545,0.012082,0.010884,0,0,0,0,0,0,nan,nan,nan,0,-0.1,8.4,9.6
1557989095,5/16/2019 6:44:55:47,1.10723443,0.18148945,0.04,0.00294,0,0.950077,0.011868,0.01586,0,0,0,0,0,0,nan,nan,nan,0,-0.1,8.4,9.6
1557989096,5/16/2019 6:44:55:67,1.10723443,0.18148946,0.03,0.002225,0,0.951651,0.010131,0.007589,0,0,0,0,0,0,nan,nan,nan,0,-0.1,8.4,9.6
1557989096,5/16/2019 6:44:55:87,1.10723443,0.18148946,0.01,0.006237,0,0.953251,0.008152,-0.006109,0,0,0,0,0,0,nan,nan,nan,0,-0.1,8.4,9.6
1557989096,5/16/2019 6:44:56:07,1.10723443,0.18148946,0.01,0.01976,0,0.957527,0.003201,-0.013268,0,0,0,0,0,0,nan,nan,nan,0,0.3,8.4,9.6
1557989096,5/16/2019 6:44:56:27,1.10723443,0.18148946,0.04,0.010259,0,0.960235,0.001386,-0.005733,0,0,0,0,0,0,nan,nan,nan,0,0.3,8.4,9.6
1557989096,5/16/2019 6:44:56:47,1.10723443,0.18148947,0.04,0.005303,0,0.963452,0.006434,0.01346,0,0,0,0,0,0,nan,nan,nan,0,0.3,8.4,9.6
1557989097,5/16/2019 6:44:56:67,1.10723443,0.18148947,0.04,0.002484,0,0.965879,0.015281,0.019143,0,0,0,0,0,0,nan,nan,nan,0.7,0.3,8.4,9.6
1557989097,5/16/2019 6:44:56:87,1.10723443,0.18148947,0.01,0.006173,0,0.968904,0.019478,0.011226,0,0,0,0,0,0,nan,nan,nan,0.7,0.3,8.4,9.6
1557989097,5/16/2019 6:44:57:07,1.10723443,0.18148947,0.01,0.006427,0,0.971453,0.012672,-0.003693,0,0,0,0,0,0,nan,nan,nan,0.7,0.9,8.5,9.7
1557989097,5/16/2019 6:44:57:27,1.10723443,0.18148947,0.02,0.010373,0,0.973639,0.005572,-0.007634,0,0,0,0,0,0,nan,nan,nan,0.7,0.9,8.5,9.7
1557989097,5/16/2019 6:44:57:47,1.10723443,0.18148948,0.04,0.02283,0,0.97788,0.000625,-0.004729,0,0,0,0,0,0,nan,nan,nan,0.7,0.9,8.5,9.7
1557989098,5/16/2019 6:44:57:67,1.10723443,0.18148948,0.04,0.014364,0,0.983802,0.004197,0.002944,0,0,0,0,0,0,nan,nan,nan,1,0.9,8.5,9.7
1557989098,5/16/2019 6:44:57:87,1.10723443,0.18148948,0.03,0.019187,0,0.987325,0.012001,0.006465,0,0,0,0,0,0,nan,nan,nan,1,0.9,8.5,9.7
1557989098,5/16/2019 6:44:58:07,1.10723443,0.18148948,0.02,0.023586,0,0.991245,0.01674,0.007553,0,0,0,0,0,0,nan,nan,nan,1,0.9,8.5,9.6
1557989098,5/16/2019 6:44:58:27,1.10723442,0.18148948,0.02,0.021897,0,0.994204,0.013819,0.005563,0,0,0,0,0,0,nan,nan,nan,1,0.9,8.5,9.6
1557989098,5/16/2019 6:44:58:47,1.10723442,0.18148948,0.03,0.02243,0,0.998193,0.006974,0.000688,0,0,0,0,0,0,nan,nan,nan,1,0.9,8.5,9.6
1557989099,5/16/2019 6:44:58:67,1.10723442,0.18148949,0.02,0.00914,0,1.002508,0.004936,0.000122,0,0,0,0,0,0,nan,nan,nan,1.1,0.9,8.5,9.6
1557989099,5/16/2019 6:44:58:87,1.10723442,0.18148949,0.03,0.02354,0,1.005984,0.006938,0.001647,0,0,0,0,0,0,nan,nan,nan,1.1,0.9,8.5,9.6
1557989099,5/16/2019 6:44:59:07,1.10723441,0.18148949,0.03,0.014157,0,1.011249,0.010732,0.001941,0,0,0,0,0,0,nan,nan,nan,1.1,0.9,8.4,9.5
1557989099,5/16/2019 6:44:59:27,1.10723441,0.1814895,0.02,0.012333,0,1.014248,0.010334,0.001386,0,0,0,0,0,0,nan,nan,nan,1.1,0.9,8.4,9.5
1557989099,5/16/2019 6:44:59:47,1.10723441,0.1814895,0.02,0.011255,0,1.017221,0.009383,0.003126,0,0,0,0,0,0,nan,nan,nan,1.1,0.9,8.4,9.5
1557989100,5/16/2019 6:44:59:67,1.10723441,0.1814895,0.03,0.014561,0,1.02106,0.01004,0.006092,0,0,0,0,0,0,nan,nan,nan,1,0.9,8.4,9.5
1557989100,5/16/2019 6:44:59:87,1.10723441,0.1814895,0.04,0.010767,0,1.024451,0.011696,0.004605,0,0,0,0,0,0,nan,nan,nan,1,0.9,8.4,9.5
1557989100,5/16/2019 6:45:00:07,1.1072344,0.18148951,0.02,0.010695,0,1.029581,0.011123,-0.001912,0,0,0,0,0,0,nan,nan,nan,1,0.9,8.4,9.7
1557989100,5/16/2019 6:45:00:27,1.1072344,0.18148951,0.01,0.009596,0,1.032721,0.009891,-0.002548,0,0,0,0,0,0,nan,nan,nan,1,0.9,8.4,9.7
1557989100,5/16/2019 6:45:00:47,1.1072344,0.18148951,0.02,0.013831,0,1.035273,0.009794,0.000656,0,0,0,0,0,0,nan,nan,nan,1,0.9,8.4,9.7
1557989101,5/16/2019 6:45:00:67,1.1072344,0.18148951,0.05,0.01012,0,1.039065,0.011181,0.00913,0,0,0,0,0,0,nan,nan,nan,1,0.9,8.4,9.7
1557989101,5/16/2019 6:45:00:87,1.1072344,0.18148951,0.04,0.016647,0,1.043319,0.010927,0.008845,0,0,0,0,0,0,nan,nan,nan,1,0.9,8.4,9.7
1557989101,5/16/2019 6:45:01:07,1.1072344,0.18148951,0.03,0.004589,0,1.045572,0.009576,0.003103,0,0,0,0,0.01,0,nan,nan,nan,1,0.9,8.4,9.7
1557989101,5/16/2019 6:45:01:27,1.10723439,0.18148951,0.02,0.01445,0,1.048988,0.007746,-0.002498,0,0,0,0,0.01,0,nan,nan,nan,1,0.9,8.4,9.7
1557989101,5/16/2019 6:45:01:47,1.10723439,0.18148951,0.02,0.017551,0,1.053088,0.007655,-0.001988,0,0,0,0,0.01,0,nan,nan,nan,1,0.9,8.4,9.7
1557989102,5/16/2019 6:45:01:67,1.10723439,0.18148951,0.05,0.002536,0,1.056986,0.009779,0.005405,0,0,0,0,0.01,0,nan,nan,nan,1,0.9,8.4,9.6
1557989102,5/16/2019 6:45:01:87,1.10723438,0.18148951,0.05,0.015541,0,1.058788,0.011194,0.009838,0,0,0,0,0.01,0,nan,nan,nan,1,0.9,8.4,9.6
1557989102,5/16/2019 6:45:02:07,1.10723438,0.18148951,0.03,0.007058,0,1.061762,0.011572,0.009707,0,0,0,0,0.01,0,nan,nan,nan,1,0.9,8.4,9.6
1557989102,5/16/2019 6:45:02:27,1.10723438,0.18148951,0.02,0.008902,0,1.065176,0.010551,0.001029,0,0,0,0,0.01,0,nan,nan,nan,1,0.9,8.4,9.6
1557989102,5/16/2019 6:45:02:47,1.10723438,0.18148951,0.03,-0.002144,0,1.069187,0.011683,-0.003898,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.6
1557989103,5/16/2019 6:45:02:67,1.10723437,0.18148951,0.03,0.013347,0,1.072021,0.010749,-0.000549,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.7
1557989103,5/16/2019 6:45:02:87,1.10723437,0.18148951,0.04,0.018769,0,1.074876,0.008609,0.004873,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.7
1557989103,5/16/2019 6:45:03:07,1.10723437,0.18148951,0.03,0.005636,0,1.077916,0.00788,0.008154,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.7
1557989103,5/16/2019 6:45:03:27,1.10723436,0.18148951,0.01,0.007026,0,1.079632,0.010258,0.005668,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.7
1557989103,5/16/2019 6:45:03:47,1.10723436,0.18148951,0.03,0.016831,0,1.081906,0.013086,0.003434,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.7
1557989104,5/16/2019 6:45:03:67,1.10723436,0.18148951,0.03,0.009205,0,1.083822,0.013426,0.002886,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.6
1557989104,5/16/2019 6:45:03:87,1.10723435,0.18148951,0.03,0.01909,0,1.08686,0.009722,0.0027,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.6
1557989104,5/16/2019 6:45:04:07,1.10723435,0.18148951,0.03,0.020247,0,1.090033,0.006639,0.000825,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.6
1557989104,5/16/2019 6:45:04:27,1.10723435,0.18148951,0.03,0.007453,0,1.09265,0.008381,0.000248,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.6
1557989104,5/16/2019 6:45:04:47,1.10723434,0.18148951,0.02,0.00774,0,1.095403,0.012936,0.00179,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.6
1557989105,5/16/2019 6:45:04:67,1.10723434,0.18148951,0.03,0.002275,0,1.09682,0.01462,0.003399,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.4
1557989105,5/16/2019 6:45:04:87,1.10723434,0.18148951,0.02,0.007607,0,1.098751,0.013333,0.004873,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.4
1557989105,5/16/2019 6:45:05:07,1.10723434,0.18148951,0.03,0.015039,0,1.100882,0.010119,0.0055,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.4
1557989105,5/16/2019 6:45:05:27,1.10723433,0.18148951,0.02,0.007024,0,1.104314,0.008214,0.003531,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.4
1557989105,5/16/2019 6:45:05:47,1.10723433,0.18148951,0.04,0.004168,0,1.106093,0.01031,0.000573,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.4
1557989106,5/16/2019 6:45:05:67,1.10723433,0.18148951,0.02,0.004854,0,1.108251,0.012034,0.000998,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.4
1557989106,5/16/2019 6:45:05:87,1.10723433,0.18148951,0.03,0.01322,0,1.110207,0.010131,0.004105,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.4
1557989106,5/16/2019 6:45:06:07,1.10723432,0.18148951,0.05,-0.000538,0,1.112356,0.00839,0.005729,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.4
1557989106,5/16/2019 6:45:06:27,1.10723432,0.18148952,0.03,0.008143,0,1.113668,0.0115,0.002612,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.4
1557989106,5/16/2019 6:45:06:47,1.10723431,0.18148951,0.02,0.007634,0,1.114928,0.014485,-0.000899,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.4
1557989107,5/16/2019 6:45:06:67,1.10723431,0.18148951,0.02,-0.008664,0,1.116327,0.015962,-0.001803,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.3
1557989107,5/16/2019 6:45:06:87,1.10723431,0.18148951,0.03,0.003101,0,1.117598,0.011396,0.003881,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.3
1557989107,5/16/2019 6:45:07:07,1.10723431,0.18148951,0.03,0.006265,0,1.118282,0.005962,0.00951,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.3
1557989107,5/16/2019 6:45:07:27,1.1072343,0.18148951,0.03,0.009386,0,1.119862,0.00209,0.010866,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.3
1557989107,5/16/2019 6:45:07:47,1.1072343,0.18148951,0.03,0.005842,0,1.12144,0.005852,0.004798,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.3
1557989108,5/16/2019 6:45:07:67,1.1072343,0.18148951,0.03,0.000994,0,1.123007,0.010476,-0.002648,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.1
1557989108,5/16/2019 6:45:07:87,1.1072343,0.18148951,0.02,0.005873,0,1.125211,0.014338,-0.005637,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.1
1557989108,5/16/2019 6:45:08:07,1.10723429,0.18148951,0.03,0.00309,0,1.126657,0.012229,-0.001625,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.1
1557989108,5/16/2019 6:45:08:27,1.10723429,0.18148951,0.03,0.000582,0,1.127439,0.007281,0.008907,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.1
1557989108,5/16/2019 6:45:08:47,1.10723429,0.18148951,0.02,0.007156,0,1.127989,0.006436,0.012787,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.1
1557989109,5/16/2019 6:45:08:67,1.10723429,0.1814895,0.02,0.001996,0,1.129988,0.010744,0.008133,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.3
1557989109,5/16/2019 6:45:08:87,1.10723429,0.1814895,0.03,-0.000931,0,1.131689,0.013266,0.000706,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.3
1557989109,5/16/2019 6:45:09:07,1.10723429,0.1814895,0.02,0.001654,0,1.133779,0.011814,-0.005888,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.3
1557989109,5/16/2019 6:45:09:27,1.10723428,0.1814895,0.01,0.004095,0,1.135145,0.009366,-0.003563,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.3
1557989109,5/16/2019 6:45:09:47,1.10723428,0.18148949,0.02,-0.000539,0,1.136731,0.008301,0.002408,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.3
1557989110,5/16/2019 6:45:09:67,1.10723428,0.18148949,0.03,0.003055,0,1.138523,0.009182,0.010652,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.3
1557989110,5/16/2019 6:45:09:87,1.10723428,0.18148949,0.02,-0.003237,0,1.140551,0.012222,0.014557,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.3
1557989110,5/16/2019 6:45:10:07,1.10723427,0.18148949,0.03,0.010142,0,1.141796,0.01448,0.009977,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.3
1557989110,5/16/2019 6:45:10:27,1.10723427,0.18148948,0.02,0.006119,0,1.144318,0.012317,-0.001877,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.3
1557989110,5/16/2019 6:45:10:47,1.10723427,0.18148948,0.02,0.006085,0,1.147383,0.007443,-0.008455,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.3
1557989111,5/16/2019 6:45:10:67,1.10723427,0.18148948,0.02,0.004495,0,1.149939,0.007897,-0.002101,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.4
1557989111,5/16/2019 6:45:10:87,1.10723427,0.18148948,0.03,0.002034,0,1.151584,0.014752,0.008734,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.4
1557989111,5/16/2019 6:45:11:07,1.10723426,0.18148947,0.04,0.004162,0,1.153327,0.018915,0.015082,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.4
1557989111,5/16/2019 6:45:11:27,1.10723426,0.18148947,0.02,0.011827,0,1.155266,0.015758,0.013369,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.4
1557989111,5/16/2019 6:45:11:47,1.10723425,0.18148947,0.02,0.002413,0,1.158231,0.001725,-0.002114,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.4
1557989112,5/16/2019 6:45:11:67,1.10723425,0.18148947,0.01,0.008837,0,1.160257,0.001606,-0.005549,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.3
1557989112,5/16/2019 6:45:11:87,1.10723425,0.18148946,0.02,0.001467,0,1.163661,0.010018,-0.000016,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.3
1557989112,5/16/2019 6:45:12:07,1.10723424,0.18148946,0.04,-0.006815,0,1.16621,0.020299,0.011132,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.8,8.4,9.3
1557989112,5/16/2019 6:45:12:27,1.10723424,0.18148946,0.03,0.011563,0,1.167652,0.019744,0.012886,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.8,8.4,9.3
1557989112,5/16/2019 6:45:12:47,1.10723424,0.18148946,0.02,0.00964,0,1.1692,0.014068,0.008252,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.8,8.4,9.3
1557989113,5/16/2019 6:45:12:67,1.10723424,0.18148945,0.02,0.006489,0,1.171609,0.005681,-0.000422,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.8,8.6,9.4
1557989113,5/16/2019 6:45:12:87,1.10723424,0.18148945,0.02,-0.003312,0,1.175062,0.002959,-0.00466,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.8,8.6,9.4
1557989113,5/16/2019 6:45:13:07,1.10723423,0.18148945,0.03,0.007202,0,1.17746,0.006981,-0.000263,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.6,9.4
1557989113,5/16/2019 6:45:13:27,1.10723423,0.18148945,0.03,0.00647,0,1.180432,0.013339,0.007509,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.6,9.4
1557989113,5/16/2019 6:45:13:47,1.10723423,0.18148945,0.02,0.015762,0,1.18333,0.016695,0.012198,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.6,9.4
1557989114,5/16/2019 6:45:13:67,1.10723422,0.18148945,0.02,0.010037,0,1.185266,0.015394,0.010938,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.3
1557989114,5/16/2019 6:45:13:87,1.10723422,0.18148945,0.01,0.010125,0,1.188064,0.010249,0.003952,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.3
1557989114,5/16/2019 6:45:14:07,1.10723421,0.18148945,0.01,0.009724,0,1.19228,0.005642,-0.003879,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.3
1557989114,5/16/2019 6:45:14:29,1.10723421,0.18148945,0.01,0.01496,0,1.193539,0.005505,-0.003546,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.3
1557989114,5/16/2019 6:45:14:47,1.1072342,0.18148944,0.05,0.00489,0,1.197819,0.013517,0.008893,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.3
1557989115,5/16/2019 6:45:14:67,1.1072342,0.18148944,0.03,0.008711,0,1.200612,0.015906,0.010833,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.3
1557989115,5/16/2019 6:45:14:87,1.10723419,0.18148944,0.02,0.013253,0,1.204644,0.010514,0.003709,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.3
1557989115,5/16/2019 6:45:15:07,1.10723418,0.18148944,0,0.010314,0,1.207417,0.003473,-0.002337,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.2
1557989115,5/16/2019 6:45:15:27,1.10723418,0.18148944,0.02,0.011822,0,1.210133,0.002641,-0.00304,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.2
1557989115,5/16/2019 6:45:15:47,1.10723417,0.18148944,0.02,0.009225,0,1.214191,0.012873,0.004845,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.2
1557989116,5/16/2019 6:45:15:67,1.10723417,0.18148944,0.03,0.012619,0,1.216423,0.018233,0.009488,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.2
1557989116,5/16/2019 6:45:15:87,1.10723416,0.18148944,0.03,0.003634,0,1.218887,0.017869,0.010329,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.4,9.2
1557989116,5/16/2019 6:45:16:07,1.10723416,0.18148944,0.01,0.006939,0,1.221539,0.009808,0.003865,0,0,0,0,0.01,0.01,nan,nan,nan,1,0.9,8.5,9.3
